,s_id,i_id
1476,9709429444,4111
1477,8233286806,111
1478,826547624,111
1479,4887153291,1
1480,8317281464,1
1481,3438964971,1
1482,5840093372,111
1483,1706169990,4111
1484,1127278461,111
1485,7922249082,111
1486,8577186002,1
1487,230457854,1
1488,4895747762,1
1489,1093421306,111
1490,3736760553,111
1491,1301435690,4111
1492,8316109861,11
1493,164900382,1
1494,7551744462,111
1495,2644689854,1
1496,542644576,4111
1497,6873752048,11
1498,1681650519,1
1499,4285799953,111
1500,3437627781,4111
1501,8591730918,11
1502,39215959,11
1503,9550297312,1
1504,7411706305,111
1505,5700586094,11
1506,8073516297,111
1507,1957743394,1
1508,495223066,1
1509,574178030,11
1510,4978236879,111
1511,1190392303,11
1512,9946999953,1
1513,4197970403,111
1514,7215106940,4111
1515,4813059852,11
1516,7864129630,4111
1517,4711138966,1
1518,9732453262,111
1519,5599094194,111
1520,9111324105,11
1521,8422109657,111
1522,6553323847,11
1523,7636045099,4111
1524,5638333745,1
1525,2482662772,1
1526,4551487956,1
1527,6042342446,4111
1528,1535174663,11
1529,7205300868,111
1530,2506640280,11
1531,5325088972,4111
1532,700164833,4111
1533,7812467422,111
1534,9573211114,111
1535,397969966,4111
1536,6741013408,4111
1537,8869633396,4111
1538,4206207515,1
1539,6599226892,4111
1540,9664430937,1
1541,9250026082,4111
1542,1459880794,111
1543,1896424717,11
1544,8491554863,111
1545,6594651095,11
1546,6690541063,11
1547,1057620483,111
1548,2355639058,11
1549,5899080396,4111
1550,6279706401,111
1551,9551610795,11
1552,9053310576,1
1553,3042911666,1
1554,6574363743,11
1555,5776067455,111
1556,7758221000,111
1557,2523752155,11
1558,8982857829,111
1559,4486793748,11
1560,5646458297,4111
1561,7979057580,4111
1562,4173404902,1
1563,1615744182,11
1564,8417751932,111
1565,3332920704,4111
1566,1465959103,4111
1567,341743685,1
1568,1346030988,1
1569,6124670929,11
1570,8921729773,11
1571,8023253787,1
1572,3103287162,1
1573,5068976325,111
1574,545765317,111
1575,4637794403,111
1576,3333238631,1
1577,8694459511,11
1578,4091296474,111
1579,6568430283,11
1580,2033658404,111
1581,9672615164,4111
1582,2712545438,4111
1583,9733200170,11
1584,6417228961,4111
1585,9789903983,1
1586,520568640,111
1587,386576679,111
1588,6236166621,11
1589,5452049479,11
1590,7580204339,11
1591,4914910968,4111
1592,7716362991,11
1593,5753581275,111
1594,4421177922,111
1595,6060000163,4111
1596,1101444912,1
1597,6248155750,1
1598,3626133743,1
1599,9554263359,11
1600,9039252556,11
1601,4149011731,111
1602,1570114432,4111
1603,8552436489,4111
1604,2543631092,11
1605,9724204699,1
1606,2773794311,11
1607,4315471743,111
1608,4227676954,1
1609,4737414814,1
1610,8836826300,4111
1611,470224340,4111
1612,8020020086,4111
1613,1957185128,1
1614,3741741259,4111
1615,3398599851,4111
1616,4752461049,1
1617,1245127266,111
1618,2349934345,1
1619,2611172983,1
1620,4524529185,4111
1621,6689098873,111
1622,4730091408,1
1623,7433030074,1
1624,5944649476,4111
1625,9598822355,11
1626,1124317308,1
1627,9919744147,4111
1628,2680228337,11
1629,9531887703,4111
1630,2008442999,111
1631,9006928111,4111
1632,3272393419,4111
1633,5224433484,1
1634,514603941,1
1635,2859530021,111
1636,4336987674,11
1637,8430233602,11
1638,5627580832,1
1639,2468024081,4111
1640,5139692325,111
1641,1010045266,11
1642,3400844271,4111
1643,5745737487,11
1644,7467709953,4111
1645,1215616244,4111
1646,3151362315,11
1647,3837726280,1
1648,8551636447,11
1649,9572995604,1
1650,3267115307,4111
1651,861037327,4111
1652,1898173895,1
1653,996563009,1
1654,1440361756,111
1655,3717374193,111
1656,5676007182,1
1657,378290008,1
1658,1980902482,4111
1659,5353994923,111
1660,7993627118,4111
1661,112205110,1
1662,3773464382,1
1663,219851323,4111
1664,3482329706,111
1665,8922292264,4111
1666,4059025598,4111
1667,2782996136,111
1668,4378623507,11
1669,2708033846,11
1670,2272897416,111
1671,6473325548,1
1672,8844538383,11
1673,3934483368,11
1674,1255558629,11
1675,1255095130,1
1676,3113282732,1
1677,4973961243,4111
1678,6667469791,111
1679,5889555252,1
1680,6750446375,111
1681,2143231342,4111
1682,4596566589,11
1683,9800777496,11
1684,4220584441,11
1685,3735309139,1
1686,5266666218,4111
1687,4565507616,1
1688,3569378197,4111
1689,5407781010,4111
1690,3275737120,111
1691,5917573436,4111
1692,348793294,11
1693,2217302537,111
1694,4348484993,1
1695,2879940795,111
1696,1695433222,1
1697,1498816970,11
1698,8381478638,1
1699,449083193,111
1700,9882976264,1
1701,9894636098,4111
1702,7619896094,4111
1703,9163075301,11
1704,8418007150,11
1705,8957883797,4111
1706,334258678,11
1707,8349633176,11
1708,886037583,1
1709,2599580631,11
1710,6782492506,4111
1711,1791363050,11
1712,1511650410,111
1713,5957000524,111
1714,985429925,11
1715,626359472,11
1716,6496395953,1
1717,7202232419,4111
1718,6155659284,11
1719,7141813526,1
1720,6157375195,11
1721,1967366436,11
1722,6592194263,111
1723,5798166137,11
1724,1833409323,11
1725,7449111874,4111
1726,4703227137,4111
1727,2217513820,11
1728,2250907806,4111
1729,451988581,1
1730,8003448506,4111
1731,2101812065,11
1732,397575843,1
1733,822200321,111
1734,8887110528,1
1735,5124679321,1
1736,3269877203,4111
1737,267072434,1
1738,8051644007,1
1739,6026268654,11
1740,7225248726,11
1741,5241699348,4111
1742,918574341,1
1743,7564339300,1
1744,9480078479,1
1745,1519703680,111
1746,5538601930,11
1747,2356109560,11
1748,1543249454,4111
1749,8910165466,111
1750,843179056,11
1751,2845044908,4111
1752,9779844633,1
1753,5680695020,4111
1754,3199611693,4111
1755,3187222166,1
1756,9117889157,111
1757,2183319299,111
1758,4765333255,111
1759,1573759023,1
1760,5271993016,4111
1761,7758643725,11
1762,8355226948,1
1763,3709895514,111
1764,815994636,1
1765,6993480647,1
1766,4327380258,1
1767,8968309103,111
1768,1426879271,1
1769,2628117101,4111
1770,2494028659,11
1771,1724683132,1
1772,7583971731,4111
1773,5449866788,4111
1774,9653692050,1
1775,1523451955,4111
1776,3468397198,4111
1777,1832497936,1
1778,2440856209,111
1779,7788455428,1
1780,8539493023,1
1781,4284774436,11
1782,8835916950,4111
1783,9429260549,1
1784,7415741297,4111
1785,7133630244,111
1786,6121071789,11
1787,9035069207,111
1788,4006371800,4111
1789,1867084497,11
1790,73317220,111
1791,1227840732,111
1792,8509568320,11
1793,5765556974,11
1794,4868743035,4111
1795,7093623056,1
1796,3144071618,111
1797,9359055889,11
1798,9505020634,4111
1799,7782025489,1
1800,9524637792,111
1801,2370697169,111
1802,2789911218,11
1803,8940027081,4111
1804,1565825074,4111
1805,4550910853,11
1806,9085418304,111
1807,808117256,4111
1808,4359472303,111
1809,1576615997,11
1810,7283317069,11
1811,1226104662,111
1812,9118407579,1
1813,8315911938,111
1814,6688849779,4111
1815,2947084189,1
1816,6387011944,111
1817,429345550,4111
1818,7015956246,111
1819,592794942,1
1820,3466590392,11
1821,7728763753,4111
1822,5221602608,1
1823,2765366002,4111
1824,666410733,1
1825,9575601153,11
1826,7024135384,111
1827,7140564576,11
1828,8913724568,11
1829,4134190517,111
1830,4114343107,4111
1831,1175444948,1
1832,7808570589,111
1833,4142426057,111
1834,459550597,4111
1835,7966395821,111
1836,3089684475,1
1837,9734858695,11
1838,5353976428,11
1839,9881010018,111
1840,7147175355,4111
1841,5911115612,4111
1842,7194669782,11
1843,6978234205,1
1844,6545138025,11
1845,6799076019,111
1846,2515610535,4111
1847,6690826582,11
1848,3290180387,1
1849,6543609663,1
1850,3820885304,4111
1851,8579855030,1
1852,328971165,11
1853,4797378895,1
1854,4914247634,111
1855,6852215630,1
1856,9432362880,4111
1857,9951650372,1
1858,9951873436,4111
1859,3787317023,1
1860,7199600986,111
1861,3339917921,111
1862,4185766598,111
1863,4367311394,1
1864,9080849988,11
1865,8871991462,11
1866,3252550364,4111
1867,5835454162,1
1868,8625412048,4111
1869,5378607583,111
1870,714752347,11
1871,3034150913,4111
1872,4776407531,11
1873,3872705776,4111
1874,8384007644,11
1875,2005700114,4111
1876,9567671470,11
1877,1244641330,111
1878,5690940731,111
1879,2582827479,111
1880,885567826,4111
1881,7189753615,4111
1882,8586546290,11
1883,3621582127,4111
1884,7449917250,4111
1885,7892790676,11
1886,77880714,1
1887,7284823416,111
1888,9059398650,11
1889,793705133,11
1890,2476341403,11
1891,4674651510,4111
1892,7881078780,111
1893,4730389833,111
1894,630295757,11
1895,8889041963,4111
1896,8425216065,4111
1897,9884566280,1
1898,151721172,1
1899,7700703168,11
1900,2684674233,1
1901,7216998956,4111
1902,9545694596,1
1903,6197039238,111
1904,5260427154,4111
1905,8661848693,111
1906,2183149308,11
1907,4926115560,1
1908,513098875,11
1909,770045506,1
1910,841535844,4111
1911,5797169464,11
1912,3687660402,1
1913,3151099686,4111
1914,2035723290,1
1915,7069225333,111
1916,684729909,4111
1917,3400773182,1
1918,2068694072,111
1919,9897071021,111
1920,5108803276,4111
1921,9293060084,11
1922,7802361528,11
1923,3635327670,4111
1924,3798543663,4111
1925,7473920605,111
1926,1474569045,1
1927,8032739273,11
1928,819484844,1
1929,1557369561,4111
1930,6205622079,11
1931,4769082920,1
1932,3269702922,1
1933,907231250,1
1934,104431069,1
1935,3811486916,11
1936,1635764897,4111
1937,5569657823,111
1938,5430113601,111
1939,1672589999,11
1940,4871003500,1
1941,4955723573,111
1942,3672579854,1
1943,2007419881,111
1944,9498214122,1
1945,9933088475,111
1946,4156234870,1
1947,9018790911,111
1948,8480492336,4111
1949,4571607801,11
1950,8898147128,111
1951,987887171,4111
1952,5118575445,11
1953,5806473249,11
1954,9234386139,4111
1955,2066285370,4111
1956,4862676057,11
1957,6184152730,4111
1958,3779518304,111
1959,1213527787,1
1960,1213502086,4111
1961,9222990304,11
1962,884092855,1
1963,7572483753,111
1964,2532088380,11
1965,2008395547,11
1966,5874228905,11
1967,8946994845,111
1968,8746468128,4111
1969,8986796157,1
1970,2188640251,4111
1971,7644631486,11
1972,6548779780,111
1973,7124760689,11
1974,4726347889,11
1975,5705682434,111
1976,8970059818,4111
1977,6707480649,4111
1978,8314230282,4111
1979,7391049747,1
1980,908428567,111
1981,8730179320,4111
1982,8879178589,1
1983,8019549270,1
1984,6550039226,1
1985,3066516274,1
1986,6613080558,1
1987,4836748669,4111
1988,6366007750,1
1989,2821077241,1
1990,7444979442,11
1991,8793163370,11
1992,8418408746,1
1993,3180541747,11
1994,5952283739,1
1995,3221558437,1
1996,1692043105,111
1997,4404803190,1
1998,6889203092,1
1999,4886439911,11
2000,9543181338,11
2001,982707516,111
2002,4662665397,111
2003,4350527271,1
2004,5305289147,4111
2005,5966609657,111
2006,5452016425,11
2007,5302629915,1
2008,9419671964,11
2009,8385842936,4111
2010,701712568,11
2011,2136495203,1
2012,5855633559,111
2013,1722268077,11
2014,5656177112,11
2015,8995601789,4111
2016,5989594927,11
2017,7172450087,1
2018,3355831910,1
2019,7836488316,1
2020,6367798527,1
2021,5404040791,1
2022,2494557740,111
2023,9428085410,11
2024,39774251,111
2025,4254414370,1
2026,9507533655,11
2027,8281255674,1
2028,8805762024,4111
2029,4245950463,4111
2030,5526405404,11
2031,4664248534,11
2032,139483623,111
2033,2994556383,1
2034,1395842201,111
2035,850179085,111
2036,9199848940,4111
2037,1495140467,11
2038,1642393658,11
2039,7149237885,11
2040,3949742550,11
2041,606723968,1
2042,399370105,1
2043,613692128,4111
2044,741000690,111
2045,4955234185,1
2046,7044655660,11
2047,4156614077,1
2048,403787338,4111
2049,7841203505,11
2050,5330164156,111
2051,875110564,111
2052,7043348547,111
2053,9922076628,111
2054,7010618801,111
2055,6142484238,111
2056,9631976411,11
2057,2384406663,111
2058,497660932,111
2059,9359235718,11
2060,107157661,11
2061,2646766227,4111
2062,2487997602,4111
2063,9555776383,111
2064,9499130186,11
2065,667092065,11
2066,2216822254,4111
2067,3832716981,11
2068,1508790203,111
2069,8835110296,11
2070,7198206156,1
2071,685549593,11
2072,8624648579,11
2073,222871836,111
2074,8294299192,11
2075,6883598371,1
2076,2815087835,4111
2077,6835340976,11
2078,2822413697,4111
2079,9269514793,111
2080,214419591,11
2081,9782048633,1
2082,8611801225,1
2083,1244887380,111
2084,6334198924,111
2085,6112760944,111
2086,8166213931,11
2087,3366245152,111
2088,2067223869,1
2089,6150741485,11
2090,2257720907,1
2091,1930356748,111
2092,6598665128,4111
2093,6484388353,4111
2094,5473467816,4111
2095,3153279490,1
2096,2066333387,11
2097,7203806129,1
2098,9064630180,1
2099,1267454633,4111
2100,2368896663,1
2101,340027229,111
2102,7526439848,11
2103,3200474038,4111
2104,1675315245,11
2105,2532471945,111
2106,7951068311,1
2107,129439586,111
2108,7394777315,11
2109,3889387052,111
2110,3622198429,11
2111,2465753218,4111
2112,4806500737,4111
2113,8499768352,111
2114,1636860544,1
2115,7262108651,1
2116,7603171410,11
2117,8809123595,4111
2118,7400944815,1
2119,4406566624,111
2120,3051115696,111
2121,3280070838,11
2122,9922696266,4111
2123,3360687408,1
2124,5972759270,1
2125,7610639245,4111
2126,611316657,1
2127,1228772774,11
2128,816864249,1
2129,5154685323,4111
2130,3987840185,4111
2131,2292312797,1
2132,1943209998,11
2133,9589303737,11
2134,3928327901,1
2135,8742622600,1
2136,831834426,11
2137,1516906782,4111
2138,1985918430,4111
2139,2609616002,4111
2140,2480287114,1
2141,7851679433,4111
2142,5355685015,4111
2143,8738976494,111
2144,7421510029,11
2145,8245480920,4111
2146,8555718656,11
2147,8485654673,111
2148,6658827047,11
2149,9476755259,111
2150,2664939384,1
2151,5858238171,111
2152,9036447412,1
2153,5050194534,11
2154,2418810983,111
2155,2625885712,111
2156,3897514172,11
2157,6695497450,111
2158,9073025709,111
2159,2746220614,1
2160,4179871246,11
2161,1461036127,4111
2162,1040811711,1
2163,2066935441,111
2164,582275724,1
2165,6695136849,4111
2166,3695591051,4111
2167,6621512912,1
2168,4483900205,1
2169,6609578828,111
2170,6825771659,111
2171,2667959715,111
2172,8159259084,11
2173,2493516292,4111
2174,4206484958,1
2175,716510677,4111
2176,8134709296,11
2177,7954355763,4111
2178,7290574252,111
2179,4182752191,111
2180,2390351481,11
2181,1748878352,111
2182,1824388147,4111
2183,1065333858,111
2184,209949983,111
2185,9423344234,111
2186,9521554955,4111
2187,3972568035,1
2188,1928252198,1
2189,661150111,4111
2190,3359350904,1
2191,656159859,4111
2192,106197992,111
2193,46336978,11
2194,7385433220,11
2195,8702227566,111
2196,6319361361,111
2197,3286945673,4111
2198,6223926790,1
2199,9339282843,1
2200,4354953367,111
2201,5195734645,4111
2202,8756047266,4111
2203,7815586091,1
2204,8935917019,1
2205,2032716329,111
2206,3692782029,4111
2207,7371819482,1
2208,1226971292,111
2209,20807474,1
2210,8172323886,1
2211,6155349831,4111
2212,1303753264,111
2213,8554006917,1
2214,7408734399,11
2215,9388609065,11
2216,8633688587,1
2217,2823810162,111
2218,1422940536,111
2219,4087547721,111
2220,4620265964,4111
2221,901085319,4111
2222,5025213466,4111
2223,5251149900,111
2224,6560487776,111
2225,1853632815,11
2226,6554358711,11
2227,9786063409,111
2228,4233716688,1
2229,2810771771,11
2230,750084520,4111
2231,5892805712,1
2232,1831755934,4111
2233,5516208402,111
2234,7935347828,1
2235,8652795719,4111
2236,5496363245,11
2237,161477373,1
2238,9028548080,111
2239,7932567725,11
2240,9884612885,4111
2241,1685590862,1
2242,5594985596,1
2243,720118516,1
2244,928783772,1
2245,7142666936,11
2246,1612387936,4111
2247,3186275704,4111
2248,1656061721,111
2249,4615925199,111
2250,3069931775,11
2251,3755507200,1
2252,278069773,11
2253,7340115714,111
2254,1838654207,111
2255,1178612664,4111
2256,310757265,111
2257,287953824,111
2258,2129157079,11
2259,9046317500,11
2260,5816409747,11
2261,4715117210,4111
2262,6834330658,11
2263,4981531061,1
2264,2225097522,111
2265,3342916291,111
2266,4860748747,111
2267,7161362998,11
2268,8576380430,1
2269,5971690032,4111
2270,1338999026,4111
2271,432930394,111
2272,5870104682,1
2273,3615095539,4111
2274,2851373185,4111
2275,4594242983,11
2276,1728631811,111
2277,6821943813,4111
2278,9263931604,111
2279,5423921560,11
2280,9868099997,11
2281,1385629085,4111
2282,2714618059,11
2283,9943564509,111
2284,2753150754,4111
2285,7149756565,111
2286,3880794886,111
2287,775096202,11
2288,219487931,1
2289,539188449,1
2290,6253368884,11
2291,2507534881,1
2292,7350888264,4111
2293,961009517,111
2294,3555261948,111
2295,6987076785,11
2296,7757821643,11
2297,1531523524,4111
2298,5471730697,11
2299,2144832715,4111
2300,1504091657,111
2301,7578012926,11
2302,3150625121,11
2303,9917961347,11
2304,8923517599,1
2305,4169077122,1
2306,2557897357,111
2307,9125890540,11
2308,1241561578,4111
2309,7176133503,111
2310,1953066653,1
2311,6328608329,1
2312,4779557965,1
2313,608162153,111
2314,6057818304,111
2315,5765049526,4111
2316,8953954575,111
2317,7961131973,4111
2318,2901506658,111
2319,8878626548,4111
2320,1626763428,11
2321,5570550229,111
2322,2962027610,11
2323,4790170272,1
2324,2554467983,4111
2325,2266702659,1
2326,8036836621,111
2327,4292421704,4111
2328,2032014871,111
2329,3777152848,1
2330,5365946646,4111
2331,7629546482,1
2332,3690472370,4111
2333,548236349,1
2334,8048250601,1
2335,3096075624,111
2336,3905814795,111
2337,8293200522,1
2338,1293591066,111
2339,4084884002,11
2340,8203616897,4111
2341,1981607975,111
2342,8639333848,111
2343,593421149,1
2344,6812806952,11
2345,8984099997,4111
2346,2352205857,11
2347,9581968769,111
2348,9925642611,1
2349,5884450544,11
2350,351199214,11
2351,3191989561,11
2352,3031336593,1
2353,2328768974,4111
2354,4341339588,4111
2355,6011232285,11
2356,645113862,1
2357,7357919203,4111
2358,84405217,1
2359,9032064685,11
2360,4498508402,1
2361,2467385854,111
2362,6028586316,111
2363,4433822034,111
2364,5210413311,11
2365,4948055830,4111
2366,3823407107,111
2367,7326195557,1
2368,796916927,1
2369,9340679418,11
2370,7510583006,1
2371,4657831314,11
2372,8695636315,11
2373,6716763901,4111
2374,1347255244,111
2375,5928916455,1
2376,7850561086,11
2377,3166601367,111
